Id,Name,Description,Participation,Location,Add,Region,Town,Tel,Org,Start,End,Cycle,Noncycle,Website,Picture1,Picdescribe1,Picture2,Picdescribe2,Picture3,Picdescribe3,Px,Py,Class1,Class2,Map,Travellinginfo,Parkinginfo,Charge,Remarks
C2_315080000H_080685,2022新竹縣客家迎天穿系列活動,新埔花燈歷史最古，也最具特色及代表性，過去新埔迎花燈分街頭、街尾，以火炬、大鼓陣、燈籠、麒麟、獅、象、錦閣，加上花燈詩句、行動劇、化妝踩街，相互讚賞或諷刺，來反映當時社會型態與風土民情，而花燈詩句全用客語，實為客家文學之珍寶。新埔花燈遊行可考於昭和時期，並於民國99年（西元2010年）風華重現，讓新埔居民重新感受「花燈的故鄉」之情懷，凝聚新埔居民的向心力，尋回新埔傳統價值。新竹縣客家迎天穿系列活動串聯新埔傳統價值及縣內各鄉鎮市，打造具創新特色的「客家日」觀光活動，並於活動規劃中向下紮根，教育並傳承客家精神，期能揭開傳統手藝花燈製作的神秘面紗，同時打響「北天燈、南烽炮、會移動的花燈在新埔」名號，歷年的表演節目除兼顧客家傳統文化大戲及歌曲，同時規劃國際性表演團體如日本夜來祭 HONIYA YOSAKOI、重慶市銅梁火龍，讓趣味十足的新埔花燈及新竹縣迎天穿活動能夠遠近馳名。,,新竹縣 新埔鎮,新埔鎮,新竹縣,新埔鎮,,新竹縣政府,2022/02/12 00:00:00,2022/02/20 00:00:00,,,,https://www.taiwan.net.tw/att/event/227de2fb-ee7e-4e63-a4db-562a1e73ba11.jpg,新埔花燈迎天穿主燈及踩街活動,https://www.taiwan.net.tw/att/event/6265c154-b530-4943-8185-1e7d08bc4eb3.jpg,學生創意彩繪燈籠,https://www.taiwan.net.tw/att/event/30ee3eba-9fb2-4fbc-882d-67dd9d84a8ea.jpg,新埔花燈營天穿傳統文化表演,121.075688,24.827113,01,02,,,,,
C2_315080000H_080686,2022苗栗龍系列活動,「火旁」是客家話「炸」的意思，「火旁龍」就是在神龍舞動時燃放鞭炮，讓神龍在炮陣中騰躍的情境就像行雲駕霧般，越火旁越旺。「苗栗火旁龍」是苗栗地區最熱鬧有趣的元宵節慶活動，早期是從迎龍慶典演變而來的，分為糊龍、牽龍、祥龍點睛、迎龍、火旁龍、跈龍以及化龍返天等七部曲。苗栗火旁龍自民國88年（西元1999年）開始辦理迄今，明年即將邁入第24週年，火旁龍科儀結合了農耕文化的信仰和客家民俗工藝之美，歷經數十載社會轉型的過程，文化傳承和價值觀的轉變，因此我們在每年活動內容力求兼顧到傳統與創新，除了前述的七部曲架構活動內容以外，在民國110年（西元2021年）度首次客製化企製專屬苗栗限定節目「火旁龍映象-定幕劇」，結合聲光、影像，彙整一齣以龍為主角的劇碼，讓龍隊表演除了在街頭巷弄迎龍拜年外，也能登上劇院形式的藝術表演殿堂。另外同年首次大規模的舞龍廟埕巡演，則是承襲民間習俗典故而來，採跨鄉、鎮、市共同行銷之方式舉辦，因爲我們堅信唯有強構文化底蘊，才能流傳久遠。活動日程    111年2月5日-2月6日 祥龍巡庄    地點：南庄鄉、頭份市、大湖鄉、公館鄉    111年2月8日-2月17日 客家龍神壇    地點：苗栗火車站西站    111年2月9日 09:00-12:30 祥龍點睛、貓裏客家龍競技、神龍陣祈福    地點：苗栗市玉清宮    111年2月11日 18:00-22:00 民俗踩街     地點：苗栗市區    111年2月12日 17:00-21:30 龍之夜    地點：苗栗市經國路河濱公園    111年2月17日 21:00-24:00 化龍返天    地點：苗栗市嘉盛五文昌廟,,苗栗縣 苗栗市,苗栗火車站西站廣場,苗栗縣,苗栗市,,苗栗市公所,2022/02/05 00:00:00,2022/02/17 00:00:00,,,https://bombingdragon.com/,https://www.taiwan.net.tw/att/event/e647c64d-6530-46f9-9643-8fa15064b42a.jpg,五文昌廟巡演 聯合大學文觀系舞龍隊,https://www.taiwan.net.tw/att/event/948d8f78-644f-4866-a7e1-3439e6174fd0.jpg,店家包龍 福苗龍藝,https://www.taiwan.net.tw/att/event/cff88de4-6c9f-4acf-beda-e1144c7375c5.jpg,化龍返天 五文昌廟,120.822343,24.570020,01,02,,,,,
C2_315080000H_080687,2022三義木雕藝術節系列活動,2022三義木雕藝術節系列活動，強調木雕藝術傳承的使命感。除了木藝慢活嘉年華現場活動以動態藝表演、木雕表演、木藝體驗、文創市集、慢城旅遊、茶席等系列活動，營造親子、互動、熱鬧氛圍，塑造三義慢城獨特木雕藝術文化形象「木雕」為三義最具代表性的傳統文化特色，木雕藝術發展蓬勃，透過木雕技藝與形式的延續，讓經典成為永恆。透過節慶活動營造城市品牌意象，融合傳統工藝文化、表演藝術展出，表現地方獨特風采，同時串聯在地社區成為三義居民共同的生活記憶，形塑三義最具國際化與代表性的藝術文化。    國際木雕藝術交流展：7/18-10/23    臺灣國際木雕競賽作品展： 8/05-10/23    木藝慢活嘉年華：10/15-16、10/22-23,,苗栗縣 三義鄉,廣盛村廣聲新城88號,苗栗縣,三義鄉,,苗栗縣政府文化觀光局,2022/10/01 00:00:00,2022/10/31 00:00:00,10/15-16、10/22-23,,https://wood.mlc.gov.tw/,https://www.taiwan.net.tw/att/event/5ef042c5-3d29-467c-9733-a0dff37ba7a1.jpg,木藝體驗活動,https://www.taiwan.net.tw/att/event/8960cd22-e378-47cc-a05b-22e5889afe0b.jpg,慢城索驥旅遊-建中國小3D彩繪,https://www.taiwan.net.tw/att/event/0cdc98d9-a422-4375-9b60-070fb2017db6.jpg,慢城索驥旅遊-勝興車站,120.760973,24.405943,01,02,,,,,
C2_315080000H_080688,2022苗栗通霄白沙屯拱天宮媽祖民俗文化系列活動,苗栗縣通霄鎮拱天宮「白沙屯媽祖進香」活動為本縣一年一度民俗盛事，具有百年以上歷史，不僅歷史悠久、規模盛大，每年均有來自全國各地居民熱情參與徒步到北港朝天宮進香，全程近400公里，縱跨中部4縣市，因其進香日期與路程皆由媽祖神轎指引進行，無法事先預估且為全台路線最遠的徒步進香民俗活動，因其深具傳統性及特殊性，於民國97年登錄為本縣無形文化資產，更於民國99年（西元2010年）獲文化部指定為國家重要民俗祭儀，也在民國102年（西元2013年）被選為內政部「台灣宗教百景」之一。    放頭旗    農曆4月17日 子時    國曆5月16日（星期一）23點00分    登轎    農曆4月20日 丑時    國曆5月20日（星期五）1點15分    出發    農曆4月20日 丑時    國曆5月20日（星期五）2點15分    到北港    農曆4月22日    國曆5月22日（星期日）約中午11點前後抵達北港北辰派出所    進火    農曆4月23日 子時    國曆5月23日（星期一）00點15分    回宮    農曆4月27日 申時    國曆5月27日（星期五）15點05分    開爐    農曆5月9日 丑時    國曆6月7日（星期二）1點20分,,苗栗縣 通霄鎮,白東里8號,苗栗縣,通霄鎮,,苗栗縣政府、苗栗縣政府文化觀光局、苗栗縣通霄鎮公所,2022/05/16 00:00:00,2022/06/07 00:00:00,,,https://www.baishatun.com.tw/,https://www.taiwan.net.tw/att/event/8d71a1f4-cbe9-4e77-ac23-c7146b5d4c31.jpg,徒步進香,https://www.taiwan.net.tw/att/event/368b3474-8000-4f8a-9abc-1a2e8d692fd1.jpg,進香活動,https://www.taiwan.net.tw/att/event/68176028-ef06-43c4-a38a-532f3de1468d.jpg,白沙屯媽祖進香,120.709294,24.571372,01,02,,,,,
C2_315080000H_080689,2022臺中國際踩舞嘉年華,「臺中國際踩舞嘉年華」藉由舞蹈表演之推廣，結合節慶活動，建立運動觀光與藝術文化交流平臺，促進臺灣本土文化藝術人士與海外各國多元藝術表演團體交流合作，把臺中城市公園化為戶外舞台，創造話題亮點並打造獨特觀光特色意象，凸顯舞蹈嘉年華成為臺中的觀光盛會品牌活動。,,臺中市 西區,臺中市民廣場,臺中市,西區,,臺中市政府觀光旅遊局,2022/10/01 00:00:00,2022/10/02 00:00:00,,,https://travel.taichung.gov.tw/zh-tw/event/activitydetail/7517,https://www.taiwan.net.tw/att/event/3abd48bd-0ee7-429e-b9f6-68bc3043f95d.jpg,臺中舞蹈嘉年華大合照,https://www.taiwan.net.tw/att/event/93e948fa-03ee-4c77-93ef-46010620cfa1.jpg,原住民舞團,https://www.taiwan.net.tw/att/event/6f3c929c-1f13-4c8e-b48b-cc78112b58e4.jpg,復古舞風,120.663469,24.150027,01,02,,,,,
C2_315080000H_080690,2022臺中爵士音樂節,臺中爵士音樂節，以自由即興的風格展現多元的音樂型式，呼應臺中市輕鬆、悠閒的都會生活文化特色，不但為臺中市營造令人印象深刻的文化生活氛圍，吸引民眾參與戶外藝術休閒活動，更帶動週邊商業與休閒旅遊產業的發展，透過逐年累積交流成果及活動效益，使本項活動逐漸成為臺中市最具吸引力的國際文化節慶活動，並成為和東京、曼谷、首爾等城市並列的亞洲四大爵士音樂節之一。,,臺中市 西區,臺中市市民廣場,臺中市,西區,,臺中市政府文化局,2022/10/15 00:00:00,2022/10/23 00:00:00,,,http://www.taichungjazzfestival.tw/2022/tw/index/index.html,https://www.taiwan.net.tw/att/event/247cedbb-96b9-4cf6-86a4-2b9bad852f53.jpg,黃瑞豐& 踢霹歐爵士大樂團ft. 陳勇與觀眾合影,https://www.taiwan.net.tw/att/event/b68d261c-aa66-4034-9e84-f33f2f684147.jpg,The Nick Javier Group 演出,https://www.taiwan.net.tw/att/event/c5735ae6-fbdf-4f0c-95e1-c8a0b0d68bf1.jpg,黃瑞豐＆踢霹歐爵士大樂團ft.陳勇,120.663500,24.150000,01,02,,,,,
C2_315080000H_080691,2022鹿港慶端陽系列活動,「鹿港慶端陽系列活動」，以行銷鹿港古蹟、人文、工藝、文化、美食等在地特色為主軸，為臺灣觀光年曆國際級的節慶活動之一，中臺灣端午節最重要的觀光活動，自從鹿港陸續榮獲「微笑之鄉」、「臺灣十大觀光小城」、「臺灣經典小鎮」等殊榮後，「鹿港慶端陽系列活動」更是聲名大噪、國際聞名。中臺灣只有鹿港舉辦國際龍舟錦標賽，透過國內外選手組隊參與龍舟競賽，凝聚團隊向心力，已經成為國內外遊客及彰化縣鄉親年年期待的端午嘉年華節慶；鹿港以文化、體育和觀光來進行城市交流，以龍舟賽、鹿港民俗節慶活動、鹿港小鎮光影藝術等方式來歡渡端午佳節，展現鹿港的傳承與活力，遊客們能盡情徜徉文化古蹟之美，遊憩市集美食之旅，感受鹿港小鎮的熱情魅力。    龍王祭(龍舟下水典禮)：5/8    慶端陽：6/3~6/5    小鎮光影藝術節：6/2~7/17,,彰化縣 鹿港鎮,福鹿溪龍舟會場,彰化縣,福興鄉,,彰化縣政府、鹿港鎮公所、福興鄉公所,2022/05/08 00:00:00,2022/07/17 00:00:00,5月-7月,,,https://www.taiwan.net.tw/att/event/c6b3d8f7-4787-4e8d-8e29-92ff9e46451e.jpg,終點奪旗-不分軒輊,https://www.taiwan.net.tw/att/event/e20ba147-4ecd-474e-852f-5fc8364adf24.jpg,全國首創-夜間龍舟競賽,https://www.taiwan.net.tw/att/event/7d5294ba-57c0-4dc0-b192-0a4131803f10.jpg,全力衝刺,120.429250,24.048380,01,02,,,,,
C2_315080000H_080692,2022二水國際跑水節,「二水跑水節」為全國特有的水圳節慶活動，西元1719年彰化縣因八堡圳開鑿完成，得以引濁水溪水潤養彰化平原，而使彰化縣開發成為農業大縣。為敬天謝地及感懷先人德澤，在這個深具歷史文化意涵的「八堡圳」舉辦跑引水活動，傳揚歷經十年開鑿八堡圳的辛勞，展現不輕易放棄的毅力，是「台灣精神」最有力的表現，其意義也在推崇「飲水思源」、「食果子拜樹頭」的美德。每年11月進入秋收冬藏之際，在八堡圳舉辦一系列祈福活動，結合二水文化、跑水體驗、山海線農特產品、國際城鄉交流等，注入更多文化觀光元素，並行銷二水鄉的觀光特色，活化農村經濟，結合運動休閒及農特產，為活動注入文化創意活水，更讓二水國際跑水節提昇國際能見度。,,彰化縣 二水鄉,林先生廟,彰化縣,二水鄉,,彰化縣政府文化局,2022/11/06 00:00:00,2022/11/06 00:00:00,,,https://www.facebook.com/watermarathon,https://www.taiwan.net.tw/att/event/108ff595-151d-4a59-a821-2e722dba0381.jpg,祈福開幕式,https://www.taiwan.net.tw/att/event/8723e1d5-b37d-47bc-808d-fbadeb004265.jpg,準備就緒,https://www.taiwan.net.tw/att/event/246178e5-4912-4c72-8b94-88291815128b.jpg,奇裝異服，一起為跑水節祈福,120.644904,23.799203,01,02,,,,,
C2_315080000H_080693,2022北港燈會,北港人在媽祖的搖籃中孕育成長，歷年元宵盛典朝天宮迎媽祖更猶如北港人的第二次過年，民國54年（西元1965年）在北港朝天宮舉辦了第一屆元宵節花燈展，更帶動全國燈會熱潮，每年以北港鎮為立基，整體鄉鎮區域為主體進行規畫及活動辦理。,,雲林縣 北港鎮,北港朝天宮,雲林縣,北港鎮,,雲林縣政府,2022/02/12 00:00:00,2022/03/13 00:00:00,,,,https://www.taiwan.net.tw/att/event/7817ce6a-e6d1-47ce-9b44-c9655aad20df.jpg,北港燈會空拍照,https://www.taiwan.net.tw/att/event/a2194102-5618-404b-bf73-b088f0d26d07.jpg,北港燈會,https://www.taiwan.net.tw/att/event/5cfb26fd-00b8-40b9-bd22-c4965696b818.jpg,北港燈會造景,120.304644,23.567805,01,02,,,,,
C2_315080000H_080694,2022南投星空季,每年7/20至8/20左右登場的「英仙座流星雨」，是年度三大流星雨之一，台灣即將在8/13迎來極大期，預估當日凌晨3至4點甚至可觀賞到近百顆流星從天空劃過！民眾欲觀賞這場精彩可期的流星雨，可選擇低光害、空中無遮蔽物的地點，如南投合歡山、日月潭、溪頭、杉林溪等，皆是海拔高、視野遼闊、低光害汙染的絕佳觀星旅遊景點。其中合歡山國際暗空公園更可以說是全台最友善的高海拔觀星景點。活動自民國106年（西元2017年）起舉行，原僅於清境地區進行高山觀星音樂會活動。民國108年（西元2019年）合歡山暗空公園認證通過後，南投縣政府為擴大行銷觀星旅遊資源，以分流概念於活動期間，在南投各地舉辦觀星及音樂會活動。主要舉辦地點包含清境地區、暗空公園範圍（鳶峰停車場）以及溪頭等地。各活動場次請至活動官網查詢,,南投縣 仁愛鄉,清境農場,南投縣,仁愛鄉,,南投縣政府,2022/08/13 00:00:00,2022/11/04 00:00:00,,,http://www.rs-event.com.tw/2022NSNF/index.html,https://www.taiwan.net.tw/att/event/e7d96932-6633-4a2c-b724-c1ad89893c19.jpg,星空季-日月潭水社碼頭,https://www.taiwan.net.tw/att/event/1c172de5-627f-485c-ac74-01d08a696a8d.jpg,星空季-遠眺日月潭,https://www.taiwan.net.tw/att/event/36757176-876c-477e-9118-48e872937e8a.jpg,星空季-合歡山,121.162820,24.058510,01,02,,,,,
C2_315080000H_080695,2022高山茶都-嘉義博茶會,嘉義的茶文化產業豐富且興盛，阿里山茶葉更是為國內外所盛讚的經典茗茶，與茶產業共生共長的還有深厚的茶文化涵養，結合嘉義縣精緻工藝與豐美農特產，讓遊客滿載而歸。嘉義縣除了傑出的茶文化產業引人入勝外，本活動亦結合本縣豐饒的農特產品、得天獨厚的優美景觀、珍貴精緻的工藝品，多元且全面的展現嘉義縣的優質條件，吸引各地旅客再三來訪。,,嘉義縣 中埔鄉,中埔鄉農會金蘭分部,嘉義縣,中埔鄉,,嘉義縣政府,2022/12/10 00:00:00,2022/12/18 00:00:00,,,,https://www.taiwan.net.tw/att/event/808fece1-124d-4511-af44-3031a8d0d75a.jpg,主題市集，精選攤商，品質優良，好好逛好好買,https://www.taiwan.net.tw/att/event/c581ea05-da98-4225-8d2f-0d8719fe43db.jpg,茶文化系列活動，豐富多元，老少咸宜，寓教於樂,https://www.taiwan.net.tw/att/event/b6a6de6d-7e73-4fea-846c-3ec3c501b4c1.jpg,已遠近馳名的高山茶為領頭羊，全面行銷嘉義縣的優美山水與豐饒物產,120.492779,23.447025,01,02,,,,,
C2_315080000H_080697,2022東石海之夏,「東石海之夏」作為嘉義縣暑期濱海觀光指標性活動，以濱海觀光與歡樂親子遊為主題，包含流行音樂演唱會、特色產業 DIY、親子活動等，鎖定全國暑假親子家庭與青少年旅遊客群，結合嘉義夏日外傘頂洲踏浪、東石布袋吃海鮮觀海景之獨特濱海遊程，打造暑假親子戲水及年輕族群玩樂打卡熱點活動，每年都吸引上萬名遊客來嘉享受濱海旅遊，持續帶動嘉義沿海東石、布袋相關產業觀光收益。,,嘉義縣 東石鄉,東石漁人碼頭,嘉義縣,東石鄉,,嘉義縣政府文化觀光局、交通部觀光局雲嘉南濱海國家風景區管理處,2022/08/01 00:00:00,2022/08/31 00:00:00,8/20、21、27、28,,,https://www.taiwan.net.tw/att/event/8bac3a16-9584-42c3-ac42-c975cb357cd3.jpg,「東石海之夏」夏夜濱海煙火表演，結合聲光音樂共同匯演，絢麗煙火吸引大批觀賞人潮,https://www.taiwan.net.tw/att/event/5c334a8c-edbf-4b7a-a610-d2e9bf02d766.jpg,「東石海之夏」流行音樂演唱會，邀請熱門音樂歌手或樂團表演，吸引大批年輕族群參加，享受夏夜音樂搖滾,https://www.taiwan.net.tw/att/event/e5fa120b-3625-4390-bf08-a8755b17178a.jpg,「東石海之夏」為本縣暑期濱海觀光指標性活動，以夏季海洋觀光為主題，每年暑假都吸引眾多親子戲水及青少年玩樂打卡旅遊人潮,120.135067,23.449047,01,02,,,,,
C2_315080000H_080698,2022阿里山日出印象音樂會,阿里山是國內外知名觀賞日出的旅遊勝地的，「阿里山日出印象音樂會」自民國91年（西元2002年）底由交通部觀光局阿里山國家風景區管理處、行政院農業委員會林務局嘉義林區管理處及嘉義縣政府共同輪流主辦，今年已邁入第20年，是臺灣最具特色的高山音樂會，以高海拔、高品質、高格調的「高三」音樂會為活動目標，讓國內外遊客沉浸在悠揚樂曲中，迎接新年第一道曙光的首選活動；活動串聯大阿里山地區周邊旅遊路線，將日出印象主題特色與活動產品深化，提升觀光產值。活動時間：2022年1月1日 05:30~07:30,,嘉義縣 阿里山鄉,阿里山國家森林遊樂區 祝山觀日平臺（停機坪）,南投縣,信義鄉,,嘉義縣政府、交通部觀光局阿里山國家風景區管理處、行政院農業委員會林務局嘉義林區管理處,2022/01/01 00:00:00,2022/01/01 00:00:00,,,,https://www.taiwan.net.tw/att/event/ef1bff5c-a2cd-468b-a96e-c1032ed89e87.jpg,日出印象音樂會是嘉義觀光重要的品牌活動之一，透過音樂及新年的曙光帶給大家新希望,https://www.taiwan.net.tw/att/event/4cab25e5-c129-4807-9e68-ac7969df7ee7.jpg,全台歷史最悠久的阿里山日出印象音樂會用高海拔、高水準、高格調120分鐘國家音樂廳等級的演出宣告祝山觀日平台(停機坪)再現於全台民眾之前,https://www.taiwan.net.tw/att/event/1f6846f1-8f24-4dae-ad2d-c9b3c425a8ae.jpg,金曲歌后詹雅雯、鄒族天籟安歆澐，並邀約由跨域國際指揮家江靖波帶領的樂興之時管弦樂團50人團隊跨界演出,120.823799,23.510174,01,02,,,,,
C2_315080000H_080699,2022嘉義市光織影舞-光影藝術展,為增加嘉義市夜間觀光亮點，吸引旅客在嘉義市住宿及消費，本府於民國109年（西元2020年）10月1日起至11月1日（橫跨中秋及國慶連假）首次舉辦「2020嘉義市光織影舞-光影藝術展」，活動結合嘉義市城市人文特色及在地文化，以四季與中秋節（全國地表最大月亮）為主題，設置7件光影藝術裝置，營造陸（園區走道、草地）、水（北香湖湖水倒影）、空（樹林）氛圍之光影造景環境意象，並搭配精心安排的特色表演活動（如無人機煙火燈光秀、雷射投影及管樂表演燈光秀等），吸引全國及國際旅客來嘉義市駐留體驗,,嘉義市 西區,北香湖公園,嘉義市,西區,,嘉義市政府,2022/08/20 00:00:00,2022/09/11 00:00:00,,,https://travel.chiayi.gov.tw/DancingofLightandShadows2022,https://www.taiwan.net.tw/att/event/8b20ab7e-90e0-49a8-9137-d140fa5d369a.jpg,嘉義市北香湖公園,https://www.taiwan.net.tw/att/event/7da4b849-11a7-46c8-96fb-412f187ad8bf.jpg,管樂表演,https://www.taiwan.net.tw/att/event/f04581ce-6b16-46cd-9af3-5661276b9b68.jpg,閉幕活動-無人機排出2021圖案,120.445345,23.492048,01,02,,,,,
C2_315080000H_080700,2022臺南市國際龍舟錦標賽,本活動乃結合臺灣傳統節慶習俗水上運動競賽發展而來，深具地方文化的代表性，是臺南極具特色的文化觀光活動。臺南市也是臺灣龍舟競渡的重要發源地，比賽前後循古禮舉行請水神、送水神、祭江，及封江儀式，相當別具意義。每年的國際龍舟錦標賽均廣邀國內外遊客熱情參加，是臺南市固定舉辦之重大節慶之一。民國101年（西元2012年）的參賽隊伍更高達179隊，打破歷年來參與龍舟錦標賽的輝煌紀錄，盛況空前。臺南市是兼具活力與文化氣息的城市，來臺南看龍舟比賽、品美食、品文化古都新臺南，感受道地濃濃的人情味，歡慶端午佳節。,,臺南市 安平區,臺南運河（安億橋至承天橋）,臺南市,安平區,,臺南市政府,2022/06/01 00:00:00,2022/06/03 00:00:00,2022年活動暫停辦理,,https://dragonboat.tn.edu.tw/,https://www.taiwan.net.tw/att/event/9e7c6515-e277-4edf-a9ba-729fd4787a95.jpg,小型競技龍舟以取得該水道旗幟先後取勝，增加活動刺激性,https://www.taiwan.net.tw/att/event/5fa551e6-3b9e-4a32-b8ae-e698d46bdea5.jpg,臺南國際龍舟賽有300多年歷史，是臺南市重要的民俗活動之一，以夜間競渡作為臺南龍舟賽的一大特色，再加上以LED裝飾龍舟，五彩繽紛的景色倒映在夜間的安平運河，美不勝收,https://www.taiwan.net.tw/att/event/3b67ecf6-417c-48c6-a7f9-523814c93303.jpg,市長親臨,120.167439,22.998068,01,02,,,,,
C2_315080000H_080701,2022月津港燈節,月津港燈節是臺灣眾多燈會中，唯一獲得德國紅點設計大獎、被譽為全臺最藝術、最有質感的燈節。月津港燈節以「一府、二鹿、三艋舺、四月津」的臺南鹽水月津港作為展覽場域，特色在於藉由整治完成的月津港地景環境，結合地方豐厚文化內涵與創新藝術，邀請國內外藝術團隊以當地湖面、水岸景致來襯托藝術燈飾，營造令人驚豔的獨特燈節意象，更有如孕育新銳藝術家的交流平台。活動期間，每到黃昏，五顏六色的藝術燈飾開啟時，月津港呈現一片璀璨亮麗，有如夜之美術館，照耀在河面上，遊客穿梭於河岸旁，充滿著夢幻浪漫氛圍。藉由燈區結合河面燈光倒影，將河景、地貌、建築製作而成奇幻、詩意、飄渺的空間，參觀人潮屢創新高，「月津港燈節」已形塑其活動品牌與知名度，為臺南市最重要的文化活動之一。,,臺南市 鹽水區,月津港,臺南市,鹽水區,,臺南市政府文化局,2022/01/22 00:00:00,2022/02/28 00:00:00,,,https://www.yuejinlanternfestival.com/,https://www.taiwan.net.tw/att/event/1be5cf25-28ae-4588-8450-e3d0cd75bf11.jpg,燈區作品-光繪生活,https://www.taiwan.net.tw/att/event/9cffa41a-e821-4dd9-8d4d-49ef3e354443.jpg,開幕啓燈晚會歌手演唱，與作品（人魚的旋律）相互輝映,https://www.taiwan.net.tw/att/event/462ee7b2-b61d-4ed5-aeff-465750b61826.jpg,燈區作品-10x10,120.266785,23.317061,01,02,,,,,
C2_315080000H_080702,2022高雄燈會藝術節,在愛河高雄橋至七賢橋兩岸周邊場域熱鬧舉辦，用「雙春閏月、贏金抱喜、迎向國際、愛與幸福」打造每一場主題活動；各式燈區將呈現出高雄西岸的海港風情、東側的山林雅致、迎新曙（鼠）光、人文薈萃，呈現出全面向，專屬於高雄的城市軌跡；期間還有精彩的主題之夜：「開幕秀之夜」、「高空秀之夜」、「踩舞秀之夜」、「馬戲秀之夜」、「亂打秀之夜」、「歌仔戲之夜」、「歌舞秀之夜」和「夜光秀之夜」，精心邀請了適合好友、情侶、全家大小一起觀賞的國內、外知名演出，邀請全國民眾新年走春來高雄，創造回味一整年的精采回憶。※2022年高雄燈會藝術節相關活動以「台灣燈會」為主。,,高雄市,愛河兩岸（高雄橋至七賢橋）,高雄市,鹽埕區,,高雄市政府觀光局,2022/02/01 00:00:00,2022/02/28 00:00:00,2022年暫停辦理,,,https://www.taiwan.net.tw/att/event/cf23ca49-5cc5-47c8-800d-59108d369fd5.jpg,愛河水舞,https://www.taiwan.net.tw/att/event/16fe5549-16ea-479c-b6d8-dc918b2cf7e3.jpg,法國白馬夜光秀,https://www.taiwan.net.tw/att/event/4093f32d-e0d1-4955-baae-c7a19c943e8b.jpg,法國Gueule de´ours大白熊夜光踩街秀,120.290117,22.620658,01,02,,,,,
C2_315080000H_080703,2022高雄左營萬年季,每年10月中旬在左營蓮池潭登場的萬年季活動，自民國90年（西元2001年）舉辦至今已邁入第20年，運用左營獨有天然景觀（蓮池潭及周邊林立的寺廟）、結合特殊民情風俗（攻炮城、迓火獅）等在地因素規劃而成，由於活動設計極具地方特色，每年吸引許多參觀人潮，已發展成為本市重要民俗文化觀光節慶活動。,,高雄市 左營區,左營孔廟,高雄市,左營區,,高雄市政府民政局,2022/10/07 00:00:00,2022/10/10 00:00:00,,,https://wannian.kcg.gov.tw/,https://www.taiwan.net.tw/att/event/1044be4d-cc9c-4294-9053-b10baba417a9.jpg,火獅出巡,https://www.taiwan.net.tw/att/event/abea5dc4-74ed-488a-9fba-c8028d19fd17.jpg,龍虎塔,https://www.taiwan.net.tw/att/event/be87cf7a-ce7f-4993-8484-18fdb55611ec.jpg,攻炮城,120.298733,22.689339,01,02,,,,,
C2_315080000H_080704,2022屏東落山風藝術季,「落山風之吹風看海地」，位於車城鄉海口港，包含看海美術館、待(呆)・風樓及沙灘歇腳站共三館及週邊廣場綠帶，藝術季以其為根據地以藝術經營地方，建立「屏東縣落山風風景特定區」文化品牌，構建地方風格、活絡社區進而豐富恆春半島之觀光內涵。屏東落山風藝術季以車城海口港「落山風之吹風看海地」及旁邊沙灘為主要場地，已辦理2屆，以大型藝術裝置及表演活動形式，展現風與地方之特色，且今年7月看海美術館推出首檔展覽「春江獸月夜」更獲得國內媒體高度關注與報導，網路討論聲量高，將為12月藝術季帶來更多關注與觀賞人次。,,屏東縣 車城鄉,海口港看海美術館,屏東縣,車城鄉,,屏東縣政府傳播暨國際事務處,2022/11/04 00:00:00,2023/02/05 00:00:00,,,https://www.amazing-pingtung.com/ptlsf,https://www.taiwan.net.tw/att/event/d15d8b4a-5f67-4c53-8b83-691a3803ec8b.jpg,風之夢土,https://www.taiwan.net.tw/att/event/4bc43a28-be75-4813-92dd-292a12b6e0a9.jpg,看海美術館,https://www.taiwan.net.tw/att/event/385a65df-8d2e-40c3-80b9-0720f82e3625.jpg,水泥動物園,120.715287,22.089952,01,02,,,,,
